ticker,company_name,year,document_id,statement_type,relative_path
IJC,CTCP Phát triển Hạ tầng Kỹ thuật,2021,IJC_financial_statements_2021_separate,separate,IJC/2021/IJC_financial_statements_2021_separate/IJC_financial_statements_2021_separate_extracted.txt
IJC,CTCP Phát triển Hạ tầng Kỹ thuật,2022,IJC_financial_statements_2022_separate,separate,IJC/2022/IJC_financial_statements_2022_separate/IJC_financial_statements_2022_separate_extracted.txt
IJC,CTCP Phát triển Hạ tầng Kỹ thuật,2023,IJC_financial_statements_2023_separate,separate,IJC/2023/IJC_financial_statements_2023_separate/IJC_financial_statements_2023_separate_extracted.txt
IJC,CTCP Phát triển Hạ tầng Kỹ thuật,2024,IJC_financial_statements_2024_consolidated,consolidated,IJC/2024/IJC_financial_statements_2024_consolidated/IJC_financial_statements_2024_consolidated_extracted.txt
IJC,CTCP Phát triển Hạ tầng Kỹ thuật,2024,IJC_financial_statements_2024_separate,separate,IJC/2024/IJC_financial_statements_2024_separate/IJC_financial_statements_2024_separate_extracted.txt
IJC,CTCP Phát triển Hạ tầng Kỹ thuật,2025,IJC_financial_statements_2025_consolidated,consolidated,IJC/2025/IJC_financial_statements_2025_consolidated/IJC_financial_statements_2025_consolidated_extracted.txt
IJC,CTCP Phát triển Hạ tầng Kỹ thuật,2025,IJC_financial_statements_2025_separate,separate,IJC/2025/IJC_financial_statements_2025_separate/IJC_financial_statements_2025_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2015,KBC_financial_statements_2015_consolidated,consolidated,KBC/2015/KBC_financial_statements_2015_consolidated/KBC_financial_statements_2015_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2015,KBC_financial_statements_2015_separate,separate,KBC/2015/KBC_financial_statements_2015_separate/KBC_financial_statements_2015_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2016,KBC_financial_statements_2016_consolidated,consolidated,KBC/2016/KBC_financial_statements_2016_consolidated/KBC_financial_statements_2016_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2016,KBC_financial_statements_2016_separate,separate,KBC/2016/KBC_financial_statements_2016_separate/KBC_financial_statements_2016_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2017,KBC_financial_statements_2017_consolidated,consolidated,KBC/2017/KBC_financial_statements_2017_consolidated/KBC_financial_statements_2017_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2017,KBC_financial_statements_2017_separate,separate,KBC/2017/KBC_financial_statements_2017_separate/KBC_financial_statements_2017_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2018,KBC_financial_statements_2018_consolidated,consolidated,KBC/2018/KBC_financial_statements_2018_consolidated/KBC_financial_statements_2018_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2018,KBC_financial_statements_2018_separate,separate,KBC/2018/KBC_financial_statements_2018_separate/KBC_financial_statements_2018_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2019,KBC_financial_statements_2019_consolidated,consolidated,KBC/2019/KBC_financial_statements_2019_consolidated/KBC_financial_statements_2019_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2019,KBC_financial_statements_2019_separate,separate,KBC/2019/KBC_financial_statements_2019_separate/KBC_financial_statements_2019_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2020,KBC_financial_statements_2020_consolidated,consolidated,KBC/2020/KBC_financial_statements_2020_consolidated/KBC_financial_statements_2020_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2020,KBC_financial_statements_2020_separate,separate,KBC/2020/KBC_financial_statements_2020_separate/KBC_financial_statements_2020_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2021,KBC_financial_statements_2021_consolidated,consolidated,KBC/2021/KBC_financial_statements_2021_consolidated/KBC_financial_statements_2021_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2021,KBC_financial_statements_2021_separate,separate,KBC/2021/KBC_financial_statements_2021_separate/KBC_financial_statements_2021_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2022,KBC_financial_statements_2022_consolidated,consolidated,KBC/2022/KBC_financial_statements_2022_consolidated/KBC_financial_statements_2022_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2022,KBC_financial_statements_2022_separate,separate,KBC/2022/KBC_financial_statements_2022_separate/KBC_financial_statements_2022_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2023,KBC_financial_statements_2023_consolidated,consolidated,KBC/2023/KBC_financial_statements_2023_consolidated/KBC_financial_statements_2023_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2023,KBC_financial_statements_2023_separate,separate,KBC/2023/KBC_financial_statements_2023_separate/KBC_financial_statements_2023_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2024,KBC_financial_statements_2024_consolidated,consolidated,KBC/2024/KBC_financial_statements_2024_consolidated/KBC_financial_statements_2024_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2024,KBC_financial_statements_2024_separate,separate,KBC/2024/KBC_financial_statements_2024_separate/KBC_financial_statements_2024_separate_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2025,KBC_financial_statements_2025_consolidated,consolidated,KBC/2025/KBC_financial_statements_2025_consolidated/KBC_financial_statements_2025_consolidated_extracted.txt
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,2025,KBC_financial_statements_2025_separate,separate,KBC/2025/KBC_financial_statements_2025_separate/KBC_financial_statements_2025_separate_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2019,KHG_financial_statements_2019_consolidated,consolidated,KHG/2019/KHG_financial_statements_2019_consolidated/KHG_financial_statements_2019_consolidated_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2019,KHG_financial_statements_2019_separate,separate,KHG/2019/KHG_financial_statements_2019_separate/KHG_financial_statements_2019_separate_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2020,KHG_financial_statements_2020_consolidated,consolidated,KHG/2020/KHG_financial_statements_2020_consolidated/KHG_financial_statements_2020_consolidated_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2020,KHG_financial_statements_2020_separate,separate,KHG/2020/KHG_financial_statements_2020_separate/KHG_financial_statements_2020_separate_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2021,KHG_financial_statements_2021_consolidated,consolidated,KHG/2021/KHG_financial_statements_2021_consolidated/KHG_financial_statements_2021_consolidated_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2021,KHG_financial_statements_2021_separate,separate,KHG/2021/KHG_financial_statements_2021_separate/KHG_financial_statements_2021_separate_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2022,KHG_financial_statements_2022_consolidated,consolidated,KHG/2022/KHG_financial_statements_2022_consolidated/KHG_financial_statements_2022_consolidated_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2022,KHG_financial_statements_2022_separate,separate,KHG/2022/KHG_financial_statements_2022_separate/KHG_financial_statements_2022_separate_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2023,KHG_financial_statements_2023_consolidated,consolidated,KHG/2023/KHG_financial_statements_2023_consolidated/KHG_financial_statements_2023_consolidated_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2023,KHG_financial_statements_2023_separate,separate,KHG/2023/KHG_financial_statements_2023_separate/KHG_financial_statements_2023_separate_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2024,KHG_financial_statements_2024_consolidated,consolidated,KHG/2024/KHG_financial_statements_2024_consolidated/KHG_financial_statements_2024_consolidated_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2024,KHG_financial_statements_2024_separate,separate,KHG/2024/KHG_financial_statements_2024_separate/KHG_financial_statements_2024_separate_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2025,KHG_financial_statements_2025_consolidated,consolidated,KHG/2025/KHG_financial_statements_2025_consolidated/KHG_financial_statements_2025_consolidated_extracted.txt
KHG,CTCP Tập đoàn Khải Hoàn Land,2025,KHG_financial_statements_2025_separate,separate,KHG/2025/KHG_financial_statements_2025_separate/KHG_financial_statements_2025_separate_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2016,KLB_financial_statements_2016_consolidated,consolidated,KLB/2016/KLB_financial_statements_2016_consolidated/KLB_financial_statements_2016_consolidated_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2016,KLB_financial_statements_2016_separate,separate,KLB/2016/KLB_financial_statements_2016_separate/KLB_financial_statements_2016_separate_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2017,KLB_financial_statements_2017_consolidated,consolidated,KLB/2017/KLB_financial_statements_2017_consolidated/KLB_financial_statements_2017_consolidated_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2017,KLB_financial_statements_2017_separate,separate,KLB/2017/KLB_financial_statements_2017_separate/KLB_financial_statements_2017_separate_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2018,KLB_financial_statements_2018_consolidated,consolidated,KLB/2018/KLB_financial_statements_2018_consolidated/KLB_financial_statements_2018_consolidated_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2018,KLB_financial_statements_2018_separate,separate,KLB/2018/KLB_financial_statements_2018_separate/KLB_financial_statements_2018_separate_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2019,KLB_financial_statements_2019_consolidated,consolidated,KLB/2019/KLB_financial_statements_2019_consolidated/KLB_financial_statements_2019_consolidated_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2019,KLB_financial_statements_2019_separate,separate,KLB/2019/KLB_financial_statements_2019_separate/KLB_financial_statements_2019_separate_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2020,KLB_financial_statements_2020_consolidated,consolidated,KLB/2020/KLB_financial_statements_2020_consolidated/KLB_financial_statements_2020_consolidated_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2020,KLB_financial_statements_2020_separate,separate,KLB/2020/KLB_financial_statements_2020_separate/KLB_financial_statements_2020_separate_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2021,KLB_financial_statements_2021_consolidated,consolidated,KLB/2021/KLB_financial_statements_2021_consolidated/KLB_financial_statements_2021_consolidated_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2021,KLB_financial_statements_2021_separate,separate,KLB/2021/KLB_financial_statements_2021_separate/KLB_financial_statements_2021_separate_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2022,KLB_financial_statements_2022_consolidated,consolidated,KLB/2022/KLB_financial_statements_2022_consolidated/KLB_financial_statements_2022_consolidated_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2022,KLB_financial_statements_2022_separate,separate,KLB/2022/KLB_financial_statements_2022_separate/KLB_financial_statements_2022_separate_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2023,KLB_financial_statements_2023_consolidated,consolidated,KLB/2023/KLB_financial_statements_2023_consolidated/KLB_financial_statements_2023_consolidated_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2023,KLB_financial_statements_2023_separate,separate,KLB/2023/KLB_financial_statements_2023_separate/KLB_financial_statements_2023_separate_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2024,KLB_financial_statements_2024_consolidated,consolidated,KLB/2024/KLB_financial_statements_2024_consolidated/KLB_financial_statements_2024_consolidated_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2024,KLB_financial_statements_2024_separate,separate,KLB/2024/KLB_financial_statements_2024_separate/KLB_financial_statements_2024_separate_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2025,KLB_financial_statements_2025_consolidated,consolidated,KLB/2025/KLB_financial_statements_2025_consolidated/KLB_financial_statements_2025_consolidated_extracted.txt
KLB,Ngân hàng TMCP Kiên Long,2025,KLB_financial_statements_2025_separate,separate,KLB/2025/KLB_financial_statements_2025_separate/KLB_financial_statements_2025_separate_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2015,MBB_financial_statements_2015_consolidated,consolidated,MBB/2015/MBB_financial_statements_2015_consolidated/MBB_financial_statements_2015_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2015,MBB_financial_statements_2015_separate,separate,MBB/2015/MBB_financial_statements_2015_separate/MBB_financial_statements_2015_separate_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2016,MBB_financial_statements_2016_consolidated,consolidated,MBB/2016/MBB_financial_statements_2016_consolidated/MBB_financial_statements_2016_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2016,MBB_financial_statements_2016_separate,separate,MBB/2016/MBB_financial_statements_2016_separate/MBB_financial_statements_2016_separate_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2017,MBB_financial_statements_2017_consolidated,consolidated,MBB/2017/MBB_financial_statements_2017_consolidated/MBB_financial_statements_2017_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2017,MBB_financial_statements_2017_separate,separate,MBB/2017/MBB_financial_statements_2017_separate/MBB_financial_statements_2017_separate_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2018,MBB_financial_statements_2018_consolidated,consolidated,MBB/2018/MBB_financial_statements_2018_consolidated/MBB_financial_statements_2018_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2018,MBB_financial_statements_2018_separate,separate,MBB/2018/MBB_financial_statements_2018_separate/MBB_financial_statements_2018_separate_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2019,MBB_financial_statements_2019_consolidated,consolidated,MBB/2019/MBB_financial_statements_2019_consolidated/MBB_financial_statements_2019_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2019,MBB_financial_statements_2019_separate,separate,MBB/2019/MBB_financial_statements_2019_separate/MBB_financial_statements_2019_separate_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2020,MBB_financial_statements_2020_consolidated,consolidated,MBB/2020/MBB_financial_statements_2020_consolidated/MBB_financial_statements_2020_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2020,MBB_financial_statements_2020_separate,separate,MBB/2020/MBB_financial_statements_2020_separate/MBB_financial_statements_2020_separate_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2021,MBB_financial_statements_2021_consolidated,consolidated,MBB/2021/MBB_financial_statements_2021_consolidated/MBB_financial_statements_2021_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2021,MBB_financial_statements_2021_separate,separate,MBB/2021/MBB_financial_statements_2021_separate/MBB_financial_statements_2021_separate_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2022,MBB_financial_statements_2022_consolidated,consolidated,MBB/2022/MBB_financial_statements_2022_consolidated/MBB_financial_statements_2022_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2022,MBB_financial_statements_2022_separate_1,separate,MBB/2022/MBB_financial_statements_2022_separate_1/MBB_financial_statements_2022_separate_1_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2022,MBB_financial_statements_2022_separate_2,separate,MBB/2022/MBB_financial_statements_2022_separate_2/MBB_financial_statements_2022_separate_2_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2023,MBB_financial_statements_2023_consolidated,consolidated,MBB/2023/MBB_financial_statements_2023_consolidated/MBB_financial_statements_2023_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2023,MBB_financial_statements_2023_separate,separate,MBB/2023/MBB_financial_statements_2023_separate/MBB_financial_statements_2023_separate_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2024,MBB_financial_statements_2024_consolidated,consolidated,MBB/2024/MBB_financial_statements_2024_consolidated/MBB_financial_statements_2024_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2024,MBB_financial_statements_2024_separate,separate,MBB/2024/MBB_financial_statements_2024_separate/MBB_financial_statements_2024_separate_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2025,MBB_financial_statements_2025_consolidated,consolidated,MBB/2025/MBB_financial_statements_2025_consolidated/MBB_financial_statements_2025_consolidated_extracted.txt
MBB,Ngân hàng TMCP Quân đội,2025,MBB_financial_statements_2025_separate,separate,MBB/2025/MBB_financial_statements_2025_separate/MBB_financial_statements_2025_separate_extracted.txt
MBS,CTCP Chứng khoán MB,2016,MBS_financial_statements_2016,other,MBS/2016/MBS_financial_statements_2016/MBS_financial_statements_2016_extracted.txt
MBS,CTCP Chứng khoán MB,2017,MBS_financial_statements_2017,other,MBS/2017/MBS_financial_statements_2017/MBS_financial_statements_2017_extracted.txt
MBS,CTCP Chứng khoán MB,2018,MBS_financial_statements_2018,other,MBS/2018/MBS_financial_statements_2018/MBS_financial_statements_2018_extracted.txt
MBS,CTCP Chứng khoán MB,2019,MBS_financial_statements_2019,other,MBS/2019/MBS_financial_statements_2019/MBS_financial_statements_2019_extracted.txt
MBS,CTCP Chứng khoán MB,2020,MBS_financial_statements_2020,other,MBS/2020/MBS_financial_statements_2020/MBS_financial_statements_2020_extracted.txt
MBS,CTCP Chứng khoán MB,2021,MBS_financial_statements_2021,other,MBS/2021/MBS_financial_statements_2021/MBS_financial_statements_2021_extracted.txt
MBS,CTCP Chứng khoán MB,2022,MBS_financial_statements_2022,other,MBS/2022/MBS_financial_statements_2022/MBS_financial_statements_2022_extracted.txt
MBS,CTCP Chứng khoán MB,2023,MBS_financial_statements_2023,other,MBS/2023/MBS_financial_statements_2023/MBS_financial_statements_2023_extracted.txt
MBS,CTCP Chứng khoán MB,2024,MBS_financial_statements_2024,other,MBS/2024/MBS_financial_statements_2024/MBS_financial_statements_2024_extracted.txt
MBS,CTCP Chứng khoán MB,2025,MBS_financial_statements_2025,other,MBS/2025/MBS_financial_statements_2025/MBS_financial_statements_2025_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2016,MCH_financial_statements_2016_consolidated,consolidated,MCH/2016/MCH_financial_statements_2016_consolidated/MCH_financial_statements_2016_consolidated_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2016,MCH_financial_statements_2016_separate,separate,MCH/2016/MCH_financial_statements_2016_separate/MCH_financial_statements_2016_separate_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2017,MCH_financial_statements_2017_consolidated,consolidated,MCH/2017/MCH_financial_statements_2017_consolidated/MCH_financial_statements_2017_consolidated_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2017,MCH_financial_statements_2017_separate,separate,MCH/2017/MCH_financial_statements_2017_separate/MCH_financial_statements_2017_separate_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2018,MCH_financial_statements_2018_consolidated,consolidated,MCH/2018/MCH_financial_statements_2018_consolidated/MCH_financial_statements_2018_consolidated_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2018,MCH_financial_statements_2018_separate,separate,MCH/2018/MCH_financial_statements_2018_separate/MCH_financial_statements_2018_separate_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2019,MCH_financial_statements_2019_consolidated,consolidated,MCH/2019/MCH_financial_statements_2019_consolidated/MCH_financial_statements_2019_consolidated_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2019,MCH_financial_statements_2019_separate,separate,MCH/2019/MCH_financial_statements_2019_separate/MCH_financial_statements_2019_separate_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2020,MCH_financial_statements_2020_consolidated,consolidated,MCH/2020/MCH_financial_statements_2020_consolidated/MCH_financial_statements_2020_consolidated_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2020,MCH_financial_statements_2020_separate,separate,MCH/2020/MCH_financial_statements_2020_separate/MCH_financial_statements_2020_separate_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2021,MCH_financial_statements_2021_consolidated,consolidated,MCH/2021/MCH_financial_statements_2021_consolidated/MCH_financial_statements_2021_consolidated_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2021,MCH_financial_statements_2021_separate,separate,MCH/2021/MCH_financial_statements_2021_separate/MCH_financial_statements_2021_separate_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2022,MCH_financial_statements_2022_consolidated,consolidated,MCH/2022/MCH_financial_statements_2022_consolidated/MCH_financial_statements_2022_consolidated_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2022,MCH_financial_statements_2022_separate,separate,MCH/2022/MCH_financial_statements_2022_separate/MCH_financial_statements_2022_separate_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2023,MCH_financial_statements_2023_consolidated,consolidated,MCH/2023/MCH_financial_statements_2023_consolidated/MCH_financial_statements_2023_consolidated_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2023,MCH_financial_statements_2023_separate,separate,MCH/2023/MCH_financial_statements_2023_separate/MCH_financial_statements_2023_separate_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2024,MCH_2024_financial_statement_explanations_1,other,MCH/2024/MCH_2024_financial_statement_explanations_1/MCH_2024_financial_statement_explanations_1_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2024,MCH_2024_financial_statement_explanations_2,other,MCH/2024/MCH_2024_financial_statement_explanations_2/MCH_2024_financial_statement_explanations_2_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2024,MCH_financial_statements_2024_consolidated,consolidated,MCH/2024/MCH_financial_statements_2024_consolidated/MCH_financial_statements_2024_consolidated_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2024,MCH_financial_statements_2024_separate,separate,MCH/2024/MCH_financial_statements_2024_separate/MCH_financial_statements_2024_separate_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2025,MCH_financial_statements_2025_consolidated,consolidated,MCH/2025/MCH_financial_statements_2025_consolidated/MCH_financial_statements_2025_consolidated_extracted.txt
MCH,CTCP Hàng tiêu dùng Masan,2025,MCH_financial_statements_2025_separate,separate,MCH/2025/MCH_financial_statements_2025_separate/MCH_financial_statements_2025_separate_extracted.txt
MML,CTCP Masan MeatLife,2017,MML_financial_statements_2017_consolidated,consolidated,MML/2017/MML_financial_statements_2017_consolidated/MML_financial_statements_2017_consolidated_extracted.txt
MML,CTCP Masan MeatLife,2017,MML_financial_statements_2017_separate,separate,MML/2017/MML_financial_statements_2017_separate/MML_financial_statements_2017_separate_extracted.txt
MML,CTCP Masan MeatLife,2018,MML_financial_statements_2018_consolidated,consolidated,MML/2018/MML_financial_statements_2018_consolidated/MML_financial_statements_2018_consolidated_extracted.txt
MML,CTCP Masan MeatLife,2019,MML_financial_statements_2019_consolidated,consolidated,MML/2019/MML_financial_statements_2019_consolidated/MML_financial_statements_2019_consolidated_extracted.txt
MML,CTCP Masan MeatLife,2019,MML_financial_statements_2019_separate,separate,MML/2019/MML_financial_statements_2019_separate/MML_financial_statements_2019_separate_extracted.txt
MML,CTCP Masan MeatLife,2020,MML_financial_statements_2020_consolidated,consolidated,MML/2020/MML_financial_statements_2020_consolidated/MML_financial_statements_2020_consolidated_extracted.txt
MML,CTCP Masan MeatLife,2020,MML_financial_statements_2020_separate,separate,MML/2020/MML_financial_statements_2020_separate/MML_financial_statements_2020_separate_extracted.txt
MML,CTCP Masan MeatLife,2021,MML_financial_statements_2021_consolidated,consolidated,MML/2021/MML_financial_statements_2021_consolidated/MML_financial_statements_2021_consolidated_extracted.txt
MML,CTCP Masan MeatLife,2021,MML_financial_statements_2021_separate,separate,MML/2021/MML_financial_statements_2021_separate/MML_financial_statements_2021_separate_extracted.txt
MML,CTCP Masan MeatLife,2022,MML_financial_statements_2022_consolidated,consolidated,MML/2022/MML_financial_statements_2022_consolidated/MML_financial_statements_2022_consolidated_extracted.txt
MML,CTCP Masan MeatLife,2022,MML_financial_statements_2022_separate,separate,MML/2022/MML_financial_statements_2022_separate/MML_financial_statements_2022_separate_extracted.txt
MML,CTCP Masan MeatLife,2023,MML_financial_statements_2023_consolidated,consolidated,MML/2023/MML_financial_statements_2023_consolidated/MML_financial_statements_2023_consolidated_extracted.txt
MML,CTCP Masan MeatLife,2023,MML_financial_statements_2023_separate,separate,MML/2023/MML_financial_statements_2023_separate/MML_financial_statements_2023_separate_extracted.txt
MML,CTCP Masan MeatLife,2024,MML_financial_statements_2024_consolidated,consolidated,MML/2024/MML_financial_statements_2024_consolidated/MML_financial_statements_2024_consolidated_extracted.txt
MML,CTCP Masan MeatLife,2024,MML_financial_statements_2024_separate,separate,MML/2024/MML_financial_statements_2024_separate/MML_financial_statements_2024_separate_extracted.txt
MML,CTCP Masan MeatLife,2025,MML_financial_statements_2025_consolidated,consolidated,MML/2025/MML_financial_statements_2025_consolidated/MML_financial_statements_2025_consolidated_extracted.txt
MML,CTCP Masan MeatLife,2025,MML_financial_statements_2025_separate,separate,MML/2025/MML_financial_statements_2025_separate/MML_financial_statements_2025_separate_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2015,MPC_financial_statements_2015_consolidated,consolidated,MPC/2015/MPC_financial_statements_2015_consolidated/MPC_financial_statements_2015_consolidated_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2016,MPC_financial_statements_2016_consolidated,consolidated,MPC/2016/MPC_financial_statements_2016_consolidated/MPC_financial_statements_2016_consolidated_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2016,MPC_financial_statements_2016_separate,separate,MPC/2016/MPC_financial_statements_2016_separate/MPC_financial_statements_2016_separate_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2017,MPC_financial_statements_2017_consolidated,consolidated,MPC/2017/MPC_financial_statements_2017_consolidated/MPC_financial_statements_2017_consolidated_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2017,MPC_financial_statements_2017_separate,separate,MPC/2017/MPC_financial_statements_2017_separate/MPC_financial_statements_2017_separate_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2018,MPC_financial_statements_2018_consolidated,consolidated,MPC/2018/MPC_financial_statements_2018_consolidated/MPC_financial_statements_2018_consolidated_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2018,MPC_financial_statements_2018_separate,separate,MPC/2018/MPC_financial_statements_2018_separate/MPC_financial_statements_2018_separate_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2019,MPC_financial_statements_2019_consolidated,consolidated,MPC/2019/MPC_financial_statements_2019_consolidated/MPC_financial_statements_2019_consolidated_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2019,MPC_financial_statements_2019_separate_1,separate,MPC/2019/MPC_financial_statements_2019_separate_1/MPC_financial_statements_2019_separate_1_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2019,MPC_financial_statements_2019_separate_2,separate,MPC/2019/MPC_financial_statements_2019_separate_2/MPC_financial_statements_2019_separate_2_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2020,MPC_financial_statements_2020_consolidated,consolidated,MPC/2020/MPC_financial_statements_2020_consolidated/MPC_financial_statements_2020_consolidated_extracted.txt
MPC,CTCP Tập đoàn Thủy sản Minh Phú,2020,MPC_financial_statements_2020_separate,separate,MPC/2020/MPC_financial_statements_2020_separate/MPC_financial_statements_2020_separate_extracted.txt
