ticker,year,document_id,scope,source_path,file_size_bytes,character_count,utf8_byte_count,page_count,table_count,first_table_offset,last_table_offset
MSR,2017,MSR_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/MSR/2017/MSR_financial_statements_2017_consolidated/MSR_financial_statements_2017_consolidated_extracted.txt,145207,122239,145207,54,56,949,121470
MSR,2017,MSR_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/MSR/2017/MSR_financial_statements_2017_separate/MSR_financial_statements_2017_separate_extracted.txt,145208,122240,145208,54,56,949,121471
MSR,2018,MSR_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/MSR/2018/MSR_financial_statements_2018_consolidated/MSR_financial_statements_2018_consolidated_extracted.txt,160597,134795,160597,60,60,2285,134151
MSR,2018,MSR_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/MSR/2018/MSR_financial_statements_2018_separate/MSR_financial_statements_2018_separate_extracted.txt,160597,134795,160597,60,60,2285,134151
MSR,2019,MSR_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/MSR/2019/MSR_financial_statements_2019_consolidated/MSR_financial_statements_2019_consolidated_extracted.txt,161792,134010,161792,57,53,8679,128554
MSR,2019,MSR_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/MSR/2019/MSR_financial_statements_2019_separate/MSR_financial_statements_2019_separate_extracted.txt,58530,48892,58530,24,23,2295,48403
MSR,2020,MSR_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/MSR/2020/MSR_financial_statements_2020_consolidated/MSR_financial_statements_2020_consolidated_extracted.txt,209659,173736,209659,69,59,2491,171969
MSR,2020,MSR_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/MSR/2020/MSR_financial_statements_2020_separate/MSR_financial_statements_2020_separate_extracted.txt,61056,50726,61056,24,20,8645,49852
MSR,2021,MSR_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/MSR/2021/MSR_financial_statements_2021_consolidated/MSR_financial_statements_2021_consolidated_extracted.txt,395182,356947,395182,146,127,3425,352787
MSR,2021,MSR_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/MSR/2021/MSR_financial_statements_2021_separate/MSR_financial_statements_2021_separate_extracted.txt,128714,115173,128714,48,46,3429,114212
MSR,2022,MSR_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/MSR/2022/MSR_financial_statements_2022_consolidated/MSR_financial_statements_2022_consolidated_extracted.txt,383568,346249,383568,143,116,11079,340455
MSR,2022,MSR_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/MSR/2022/MSR_financial_statements_2022_separate/MSR_financial_statements_2022_separate_extracted.txt,108188,97538,108188,49,45,4757,95411
MSR,2023,MSR_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/MSR/2023/MSR_financial_statements_2023_consolidated/MSR_financial_statements_2023_consolidated_extracted.txt,402959,364628,402959,151,129,4526,357281
MSR,2023,MSR_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/MSR/2023/MSR_financial_statements_2023_separate/MSR_financial_statements_2023_separate_extracted.txt,110798,100188,110798,51,47,4507,97856
MSR,2024,MSR_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/MSR/2024/MSR_financial_statements_2024_consolidated/MSR_financial_statements_2024_consolidated_extracted.txt,218687,181448,218687,78,64,3511,175009
MSR,2024,MSR_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/MSR/2024/MSR_financial_statements_2024_separate/MSR_financial_statements_2024_separate_extracted.txt,61200,51129,61200,26,27,3412,50007
MSR,2025,MSR_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/MSR/2025/MSR_financial_statements_2025_consolidated/MSR_financial_statements_2025_consolidated_extracted.txt,299594,271812,299594,116,114,598,265011
MSR,2025,MSR_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/MSR/2025/MSR_financial_statements_2025_separate/MSR_financial_statements_2025_separate_extracted.txt,102077,93063,102077,48,52,575,92063
MWG,2015,MWG_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2015/MWG_financial_statements_2015_consolidated/MWG_financial_statements_2015_consolidated_extracted.txt,101006,83990,101006,34,40,1796,83356
MWG,2015,MWG_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/MWG/2015/MWG_financial_statements_2015_separate/MWG_financial_statements_2015_separate_extracted.txt,60677,49972,60677,22,18,1770,47638
MWG,2016,MWG_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2016/MWG_financial_statements_2016_consolidated/MWG_financial_statements_2016_consolidated_extracted.txt,86260,72376,86260,29,35,2130,71568
MWG,2016,MWG_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/MWG/2016/MWG_financial_statements_2016_separate/MWG_financial_statements_2016_separate_extracted.txt,43919,36260,43919,17,14,181,35026
MWG,2017,MWG_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2017/MWG_financial_statements_2017_consolidated/MWG_financial_statements_2017_consolidated_extracted.txt,107970,90911,107970,37,49,184,87539
MWG,2017,MWG_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/MWG/2017/MWG_financial_statements_2017_separate/MWG_financial_statements_2017_separate_extracted.txt,61906,51422,61906,21,22,181,48220
MWG,2018,MWG_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2018/MWG_financial_statements_2018_consolidated/MWG_financial_statements_2018_consolidated_extracted.txt,114483,96393,114483,38,54,211,95753
MWG,2018,MWG_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/MWG/2018/MWG_financial_statements_2018_separate/MWG_financial_statements_2018_separate_extracted.txt,63248,52671,63248,23,24,208,51821
MWG,2019,MWG_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2019/MWG_financial_statements_2019_consolidated/MWG_financial_statements_2019_consolidated_extracted.txt,111490,93889,111490,38,49,211,92503
MWG,2019,MWG_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/MWG/2019/MWG_financial_statements_2019_separate/MWG_financial_statements_2019_separate_extracted.txt,60695,50899,60695,25,24,208,48547
MWG,2020,MWG_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2020/MWG_financial_statements_2020_consolidated/MWG_financial_statements_2020_consolidated_extracted.txt,116964,98378,116964,38,52,248,96804
MWG,2020,MWG_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/MWG/2020/MWG_financial_statements_2020_separate/MWG_financial_statements_2020_separate_extracted.txt,63258,52926,63258,25,30,245,50158
MWG,2021,MWG_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2021/MWG_financial_statements_2021_consolidated/MWG_financial_statements_2021_consolidated_extracted.txt,124259,104659,124259,39,47,211,103175
MWG,2021,MWG_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/MWG/2021/MWG_financial_statements_2021_separate/MWG_financial_statements_2021_separate_extracted.txt,66643,55859,66643,27,30,208,54436
MWG,2022,MWG_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2022/MWG_financial_statements_2022_consolidated/MWG_financial_statements_2022_consolidated_extracted.txt,121160,102121,121160,39,54,211,101725
MWG,2022,MWG_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/MWG/2022/MWG_financial_statements_2022_separate/MWG_financial_statements_2022_separate_extracted.txt,70830,59304,70830,26,36,208,58935
MWG,2023,MWG_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2023/MWG_financial_statements_2023_consolidated/MWG_financial_statements_2023_consolidated_extracted.txt,125065,105825,125065,43,52,211,102690
MWG,2023,MWG_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/MWG/2023/MWG_financial_statements_2023_separate/MWG_financial_statements_2023_separate_extracted.txt,65454,54887,65454,27,32,208,54122
MWG,2024,MWG_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2024/MWG_financial_statements_2024_consolidated/MWG_financial_statements_2024_consolidated_extracted.txt,128659,108715,128659,44,58,249,105599
MWG,2024,MWG_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/MWG/2024/MWG_financial_statements_2024_separate/MWG_financial_statements_2024_separate_extracted.txt,64750,54173,64750,28,29,1738,53414
MWG,2025,MWG_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/MWG/2025/MWG_financial_statements_2025_consolidated/MWG_financial_statements_2025_consolidated_extracted.txt,138410,116588,138410,46,58,1894,113284
MWG,2025,MWG_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/MWG/2025/MWG_financial_statements_2025_separate/MWG_financial_statements_2025_separate_extracted.txt,76923,63907,76923,29,32,246,63448
NAB,2020,NAB_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/NAB/2020/NAB_financial_statements_2020_consolidated/NAB_financial_statements_2020_consolidated_extracted.txt,301363,250283,301363,94,112,765,248529
NAB,2020,NAB_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/NAB/2020/NAB_financial_statements_2020_separate/NAB_financial_statements_2020_separate_extracted.txt,294904,246014,294904,90,112,724,244644
NAB,2021,NAB_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/NAB/2021/NAB_financial_statements_2021_consolidated/NAB_financial_statements_2021_consolidated_extracted.txt,314976,262048,314976,96,115,317,260592
NAB,2021,NAB_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/NAB/2021/NAB_financial_statements_2021_separate/NAB_financial_statements_2021_separate_extracted.txt,307431,256546,307431,93,108,716,255115
NAB,2022,NAB_financial_statements_2022_consolidated_1,unknown,data/data/ViFinQA/financial_statements/NAB/2022/NAB_financial_statements_2022_consolidated_1/NAB_financial_statements_2022_consolidated_1_extracted.txt,265743,218233,265743,86,116,238,217333
NAB,2022,NAB_financial_statements_2022_consolidated_2,unknown,data/data/ViFinQA/financial_statements/NAB/2022/NAB_financial_statements_2022_consolidated_2/NAB_financial_statements_2022_consolidated_2_extracted.txt,265510,217995,265510,86,116,238,217095
NAB,2022,NAB_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/NAB/2022/NAB_financial_statements_2022_separate/NAB_financial_statements_2022_separate_extracted.txt,289239,244081,289239,82,123,231,243158
NAB,2023,NAB_financial_statements_2023_consolidated_1,unknown,data/data/ViFinQA/financial_statements/NAB/2023/NAB_financial_statements_2023_consolidated_1/NAB_financial_statements_2023_consolidated_1_extracted.txt,251015,206822,251015,85,111,385,205889
NAB,2023,NAB_financial_statements_2023_consolidated_2,unknown,data/data/ViFinQA/financial_statements/NAB/2023/NAB_financial_statements_2023_consolidated_2/NAB_financial_statements_2023_consolidated_2_extracted.txt,251080,206889,251080,85,111,385,205956
NAB,2023,NAB_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/NAB/2023/NAB_financial_statements_2023_separate/NAB_financial_statements_2023_separate_extracted.txt,241372,199336,241372,82,115,365,198403
NAB,2024,NAB_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/NAB/2024/NAB_financial_statements_2024_consolidated/NAB_financial_statements_2024_consolidated_extracted.txt,256412,211123,256412,84,125,3183,210330
NAB,2024,NAB_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/NAB/2024/NAB_financial_statements_2024_separate/NAB_financial_statements_2024_separate_extracted.txt,245653,202864,245653,83,119,3178,202071
NAB,2025,NAB_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/NAB/2025/NAB_financial_statements_2025_consolidated/NAB_financial_statements_2025_consolidated_extracted.txt,257393,212463,257393,85,116,3052,211531
NAB,2025,NAB_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/NAB/2025/NAB_financial_statements_2025_separate/NAB_financial_statements_2025_separate_extracted.txt,253547,210350,253547,84,122,3051,209607
NKG,2016,NKG_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/NKG/2016/NKG_financial_statements_2016_consolidated/NKG_financial_statements_2016_consolidated_extracted.txt,188576,159909,188576,54,62,1082,156825
NKG,2016,NKG_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/NKG/2016/NKG_financial_statements_2016_separate/NKG_financial_statements_2016_separate_extracted.txt,165060,137614,165060,54,65,1056,134117
NKG,2017,NKG_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/NKG/2017/NKG_financial_statements_2017_consolidated/NKG_financial_statements_2017_consolidated_extracted.txt,117284,98371,117284,44,61,1030,97880
NKG,2017,NKG_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/NKG/2017/NKG_financial_statements_2017_separate/NKG_financial_statements_2017_separate_extracted.txt,107427,91122,107427,43,62,1000,90635
NKG,2018,NKG_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/NKG/2018/NKG_financial_statements_2018_consolidated/NKG_financial_statements_2018_consolidated_extracted.txt,112278,94534,112278,44,62,1029,93984
NKG,2018,NKG_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/NKG/2018/NKG_financial_statements_2018_separate/NKG_financial_statements_2018_separate_extracted.txt,102655,87195,102655,43,56,999,86654
NKG,2019,NKG_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/NKG/2019/NKG_financial_statements_2019_consolidated/NKG_financial_statements_2019_consolidated_extracted.txt,108529,91148,108529,42,49,950,90674
NKG,2019,NKG_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/NKG/2019/NKG_financial_statements_2019_separate/NKG_financial_statements_2019_separate_extracted.txt,104740,88317,104740,42,51,915,87683
NKG,2020,NKG_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/NKG/2020/NKG_financial_statements_2020_consolidated/NKG_financial_statements_2020_consolidated_extracted.txt,115760,97812,115760,44,63,949,97334
NKG,2020,NKG_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/NKG/2020/NKG_financial_statements_2020_separate/NKG_financial_statements_2020_separate_extracted.txt,112957,95676,112957,43,59,915,95032
NKG,2021,NKG_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/NKG/2021/NKG_financial_statements_2021_consolidated/NKG_financial_statements_2021_consolidated_extracted.txt,128803,110139,128803,48,57,443,109604
NKG,2021,NKG_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/NKG/2021/NKG_financial_statements_2021_separate/NKG_financial_statements_2021_separate_extracted.txt,114809,97104,114809,48,60,1090,96299
NKG,2022,NKG_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/NKG/2022/NKG_financial_statements_2022_consolidated/NKG_financial_statements_2022_consolidated_extracted.txt,132305,112640,132305,48,61,929,112012
NKG,2022,NKG_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/NKG/2022/NKG_financial_statements_2022_separate/NKG_financial_statements_2022_separate_extracted.txt,121598,103468,121598,46,67,1108,103016
NKG,2023,NKG_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/NKG/2023/NKG_financial_statements_2023_consolidated/NKG_financial_statements_2023_consolidated_extracted.txt,126574,105110,126574,48,60,1174,104433
NKG,2023,NKG_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/NKG/2023/NKG_financial_statements_2023_separate/NKG_financial_statements_2023_separate_extracted.txt,121713,101727,121713,48,64,1079,101059
NKG,2024,NKG_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/NKG/2024/NKG_financial_statements_2024_consolidated/NKG_financial_statements_2024_consolidated_extracted.txt,133042,111461,133042,50,61,885,110180
NKG,2024,NKG_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/NKG/2024/NKG_financial_statements_2024_separate/NKG_financial_statements_2024_separate_extracted.txt,133545,112919,133545,49,66,1125,111777
NKG,2025,NKG_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/NKG/2025/NKG_financial_statements_2025_consolidated/NKG_financial_statements_2025_consolidated_extracted.txt,139636,117156,139636,51,62,1245,116790
NKG,2025,NKG_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/NKG/2025/NKG_financial_statements_2025_separate/NKG_financial_statements_2025_separate_extracted.txt,137623,117110,137623,51,63,1204,116758
NLG,2015,NLG_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2015/NLG_financial_statements_2015_consolidated/NLG_financial_statements_2015_consolidated_extracted.txt,164351,137832,164351,54,67,174,137466
NLG,2015,NLG_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/NLG/2015/NLG_financial_statements_2015_separate/NLG_financial_statements_2015_separate_extracted.txt,151947,128331,151947,49,68,171,127326
NLG,2016,NLG_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2016/NLG_financial_statements_2016_consolidated/NLG_financial_statements_2016_consolidated_extracted.txt,153728,129519,153728,48,63,168,127754
NLG,2016,NLG_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/NLG/2016/NLG_financial_statements_2016_separate/NLG_financial_statements_2016_separate_extracted.txt,137363,116295,137363,45,63,165,114642
NLG,2017,NLG_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2017/NLG_financial_statements_2017_consolidated/NLG_financial_statements_2017_consolidated_extracted.txt,148140,124660,148140,49,59,1241,122582
NLG,2017,NLG_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/NLG/2017/NLG_financial_statements_2017_separate/NLG_financial_statements_2017_separate_extracted.txt,132357,112431,132357,43,59,165,110549
NLG,2018,NLG_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2018/NLG_financial_statements_2018_consolidated/NLG_financial_statements_2018_consolidated_extracted.txt,157481,132363,157481,51,58,1289,130111
NLG,2018,NLG_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/NLG/2018/NLG_financial_statements_2018_separate/NLG_financial_statements_2018_separate_extracted.txt,139735,117173,139735,43,60,192,115771
NLG,2019,NLG_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2019/NLG_financial_statements_2019_consolidated/NLG_financial_statements_2019_consolidated_extracted.txt,164968,139234,164968,52,76,1316,137572
NLG,2019,NLG_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/NLG/2019/NLG_financial_statements_2019_separate/NLG_financial_statements_2019_separate_extracted.txt,138237,117660,138237,44,59,1235,115635
NLG,2020,NLG_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2020/NLG_financial_statements_2020_consolidated/NLG_financial_statements_2020_consolidated_extracted.txt,166405,140533,166405,53,68,195,138666
NLG,2020,NLG_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/NLG/2020/NLG_financial_statements_2020_separate/NLG_financial_statements_2020_separate_extracted.txt,144350,122782,144350,49,58,192,121323
NLG,2021,NLG_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2021/NLG_financial_statements_2021_consolidated/NLG_financial_statements_2021_consolidated_extracted.txt,185446,156417,185446,59,78,195,154753
NLG,2021,NLG_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/NLG/2021/NLG_financial_statements_2021_separate/NLG_financial_statements_2021_separate_extracted.txt,156581,133707,156581,52,64,192,132066
NLG,2022,NLG_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2022/NLG_financial_statements_2022_consolidated/NLG_financial_statements_2022_consolidated_extracted.txt,171247,144877,171247,60,72,195,144344
NLG,2022,NLG_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/NLG/2022/NLG_financial_statements_2022_separate/NLG_financial_statements_2022_separate_extracted.txt,155597,133071,155597,52,65,192,132067
NLG,2023,NLG_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2023/NLG_financial_statements_2023_consolidated/NLG_financial_statements_2023_consolidated_extracted.txt,178926,151173,178926,62,74,362,150364
NLG,2023,NLG_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/NLG/2023/NLG_financial_statements_2023_separate/NLG_financial_statements_2023_separate_extracted.txt,169246,145501,169246,56,66,360,144965
NLG,2024,NLG_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2024/NLG_financial_statements_2024_consolidated/NLG_financial_statements_2024_consolidated_extracted.txt,180883,153046,180883,65,76,229,152249
NLG,2024,NLG_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/NLG/2024/NLG_financial_statements_2024_separate/NLG_financial_statements_2024_separate_extracted.txt,318427,293701,318427,124,140,230,292897
NLG,2025,NLG_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/NLG/2025/NLG_financial_statements_2025_consolidated/NLG_financial_statements_2025_consolidated_extracted.txt,327898,300672,327898,128,150,2470,299831
NLG,2025,NLG_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/NLG/2025/NLG_financial_statements_2025_separate/NLG_financial_statements_2025_separate_extracted.txt,332977,307069,332977,124,145,2534,306170
NVB,2015,NVB_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVB/2015/NVB_financial_statements_2015_consolidated/NVB_financial_statements_2015_consolidated_extracted.txt,181589,153383,181589,51,60,4113,148649
NVB,2015,NVB_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/NVB/2015/NVB_financial_statements_2015_separate/NVB_financial_statements_2015_separate_extracted.txt,180962,152974,180962,50,64,4025,148320
NVB,2016,NVB_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVB/2016/NVB_financial_statements_2016_consolidated/NVB_financial_statements_2016_consolidated_extracted.txt,184445,154697,184445,53,63,4099,149950
NVB,2016,NVB_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/NVB/2016/NVB_financial_statements_2016_separate/NVB_financial_statements_2016_separate_extracted.txt,185532,156927,185532,50,66,3966,152311
NVB,2017,NVB_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVB/2017/NVB_financial_statements_2017_consolidated/NVB_financial_statements_2017_consolidated_extracted.txt,181752,152481,181752,53,61,4061,147752
NVB,2017,NVB_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/NVB/2017/NVB_financial_statements_2017_separate/NVB_financial_statements_2017_separate_extracted.txt,178733,149988,178733,51,64,3929,145595
NVB,2018,NVB_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVB/2018/NVB_financial_statements_2018_consolidated/NVB_financial_statements_2018_consolidated_extracted.txt,38879,32730,38879,15,11,4073,31202
NVB,2018,NVB_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/NVB/2018/NVB_financial_statements_2018_separate/NVB_financial_statements_2018_separate_extracted.txt,38166,32241,38166,14,10,3975,30680
NVB,2019,NVB_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVB/2019/NVB_financial_statements_2019_consolidated/NVB_financial_statements_2019_consolidated_extracted.txt,184335,154049,184335,53,58,4116,149559
NVB,2019,NVB_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/NVB/2019/NVB_financial_statements_2019_separate/NVB_financial_statements_2019_separate_extracted.txt,181446,151939,181446,51,64,4021,147709
NVB,2020,NVB_financial_statements_2020_consolidated_1,unknown,data/data/ViFinQA/financial_statements/NVB/2020/NVB_financial_statements_2020_consolidated_1/NVB_financial_statements_2020_consolidated_1_extracted.txt,179756,150477,179756,53,60,4227,145835
NVB,2020,NVB_financial_statements_2020_consolidated_2,unknown,data/data/ViFinQA/financial_statements/NVB/2020/NVB_financial_statements_2020_consolidated_2/NVB_financial_statements_2020_consolidated_2_extracted.txt,179732,150431,179732,53,60,4232,145789
NVB,2020,NVB_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/NVB/2020/NVB_financial_statements_2020_separate/NVB_financial_statements_2020_separate_extracted.txt,178929,150636,178929,51,58,4093,146416
NVB,2021,NVB_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVB/2021/NVB_financial_statements_2021_consolidated/NVB_financial_statements_2021_consolidated_extracted.txt,177514,147861,177514,53,57,4096,143353
NVB,2021,NVB_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/NVB/2021/NVB_financial_statements_2021_separate/NVB_financial_statements_2021_separate_extracted.txt,175186,146162,175186,51,59,3990,141967
NVB,2022,NVB_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVB/2022/NVB_financial_statements_2022_consolidated/NVB_financial_statements_2022_consolidated_extracted.txt,179697,149869,179697,52,64,4219,145549
NVB,2022,NVB_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/NVB/2022/NVB_financial_statements_2022_separate/NVB_financial_statements_2022_separate_extracted.txt,178699,149368,178699,52,57,4142,144888
NVB,2023,NVB_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVB/2023/NVB_financial_statements_2023_consolidated/NVB_financial_statements_2023_consolidated_extracted.txt,213576,174035,213576,52,58,6444,167188
NVB,2023,NVB_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/NVB/2023/NVB_financial_statements_2023_separate/NVB_financial_statements_2023_separate_extracted.txt,213377,174582,213377,52,59,5643,167306
NVB,2024,NVB_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVB/2024/NVB_financial_statements_2024_consolidated/NVB_financial_statements_2024_consolidated_extracted.txt,201175,165646,201175,56,63,4188,164024
NVB,2024,NVB_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/NVB/2024/NVB_financial_statements_2024_separate/NVB_financial_statements_2024_separate_extracted.txt,198701,163644,198701,56,62,4228,162084
NVB,2025,NVB_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVB/2025/NVB_financial_statements_2025_consolidated/NVB_financial_statements_2025_consolidated_extracted.txt,214973,175550,214973,58,67,5514,173670
NVB,2025,NVB_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/NVB/2025/NVB_financial_statements_2025_separate/NVB_financial_statements_2025_separate_extracted.txt,210469,173056,210469,57,70,682,171307
NVL,2016,NVL_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVL/2016/NVL_financial_statements_2016_consolidated/NVL_financial_statements_2016_consolidated_extracted.txt,227160,191729,227160,82,91,782,189935
NVL,2016,NVL_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/NVL/2016/NVL_financial_statements_2016_separate/NVL_financial_statements_2016_separate_extracted.txt,202946,173701,202946,75,100,761,173116
NVL,2017,NVL_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVL/2017/NVL_financial_statements_2017_consolidated/NVL_financial_statements_2017_consolidated_extracted.txt,233862,196386,233862,82,106,740,191495
NVL,2017,NVL_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/NVL/2017/NVL_financial_statements_2017_separate/NVL_financial_statements_2017_separate_extracted.txt,203669,173711,203669,75,93,960,170405
NVL,2018,NVL_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/NVL/2018/NVL_financial_statements_2018_consolidated/NVL_financial_statements_2018_consolidated_extracted.txt,233084,195272,233084,80,112,1038,193595
